Eigenval      Eigenvec
8.0771181392       -0.940322691755 -4.28460989594e-15 -1.18382912403e-15 1.36319383951e-15 6.73762974227e-14 -6.49576820588e-14 -0.175180200608 -5.76859271936e-15 -0.25593508295 4.73126364858e-16 5.56733493555e-16 2.051082651e-15 6.5752053143e-16 2.19815594414e-16 0.0837255080373 1.36130979389e-16 -0.0979768954805 9.59989241513e-17 1.4417048456e-16 1.00364591666e-16 1.31946462674e-16 3.61252068161e-16 0.0383255435986 1.57582506514e-16 -0.0336618354925 8.40380440289e-17 2.99151101345e-16 1.6417583574e-16 2.68885800888e-16 8.62315844125e-17 0.0145032033852 2.34204469792e-17 -0.0117486067554 1.03304119555e-16 1.22088489818e-16 1.27136827892e-17 3.81149044967e-16 6.97403654137e-17 0.00436808802575 2.39798561257e-16 0.00370533618369 9.82259575503e-17 1.40419616604e-16 1.15069529912e-16 1.95340883118e-17 9.29033917414e-17 0.000367313489434 6.43593413077e-18 0.000335745842159 1.20859116116e-16 6.40306081264e-18 2.51085104704e-17 1.34033622197e-16 -4.68650915418e-17 -0.00105771655806 1.1963238553e-16 0.00100929278841 1.8231271449e-17 2.40309715189e-16 3.72932335426e-17 1.35970131155e-16 1.66413695468e-16 0.00136411732621 1.8821798662e-16 0.00130948197467 6.07935335944e-17 3.22117630609e-17 4.19158003894e-17 3.05152996123e-17 7.99014956164e-17 0.00115845319309 1.78970085152e-16 -0.00109707151472 1.3250043799e-16 7.95671312521e-17 1.7463977394e-17 3.43351861233e-17 9.07909832844e-17 0.000751880729967 2.4021789716e-16 -0.000705742616948 6.78668264864e-17 2.80958817221e-17 1.86515835205e-16 2.02834827622e-18 2.09734411127e-16 0.000336671148301 8.35702355689e-17 -0.000317964087552 2.25845804156e-17 2.37068925251e-17 1.57614886406e-17 3.41950143441e-18 -2.56150148729e-19 1.35398619992e-05 -1.60618781679e-18 -1.29967121579e-05 -2.1048040618e-19 1.34896076401e-18 -1.16317837018e-18
8.95896604928       2.69229083472e-15 -0.910584722396 9.5168906259e-13 1.14493446978e-14 6.235943971e-15 -0.326098677227 1.28730359705e-13 3.56973252501e-15 1.44328993201e-15 0.201433313914 -2.70764408151e-15 -3.05883261997e-15 -5.74217001967e-15 0.119362895454 3.27515792264e-15 -4.51385066713e-15 7.21644966006e-16 0.0797534871785 4.56116042531e-16 3.43942838119e-17 -1.79020713013e-15 -0.0445214180041 -4.99600361081e-16 1.31972107547e-15 -6.66133814775e-16 0.0303831645707 -4.17179070997e-16 -5.06664461574e-17 4.33324246257e-16 -0.0153636459038 1.66533453694e-16 -2.36574506021e-16 3.88578058619e-16 -0.0112802306045 6.70003985549e-17 2.80551226854e-16 -2.90136683297e-16 0.00450586121026 -3.46944695195e-16 -9.02940245693e-16 -2.63677968348e-16 0.00358765327582 2.7510520909e-16 -6.0022848842e-17 6.47583101135e-17 0.000376391809272 2.81025203108e-16 8.44037036263e-17 2.08166817117e-17 0.00032281934376 1.35065497258e-16 1.84602252241e-16 1.06150614809e-16 0.00110560091727 -2.98372437868e-16 -1.12098107561e-16 8.32667268469e-17 0.000966333858928 3.4601712965e-17 7.89674119855e-17 1.45247518954e-17 -0.00142037672425 -1.52655665886e-16 -1.37281457926e-16 4.16333634234e-17 0.00126183286477 6.37631061613e-17 -5.24305500402e-17 1.6935360949e-16 -0.00119495320082 1.66533453694e-16 1.46574268359e-18 1.80411241502e-16 0.00106752323197 4.15757258932e-17 -2.21668393071e-17 -2.56826550763e-16 -0.00076899179862 -4.16333634234e-17 1.17648468425e-16 -1.66533453694e-16 -0.000691385359668 -4.04438194373e-17 -2.51691021734e-17 8.80475393446e-17 0.0003430717347 -6.93889390391e-17 8.33261387724e-17 -2.77555756156e-17 -0.000311927919567 1.74239922655e-16 2.61006186247e-16 5.38877827583e-17 -1.36864097022e-05 -2.64545330086e-17 4.62283703152e-17 -1.95156391047e-17 -1.26965123773e-05 1.51818451781e-18 -1.14986015397e-17
9.99562282403       2.4841240176e-15 -8.85645817054e-13 -0.840318360694 1.61381214029e-13 0.491028771334 2.84503144701e-14 1.80036541231e-13 1.30591678191e-14 2.77555756156e-17 -9.86382591614e-15 -0.136445304532 -1.81972633451e-14 -0.160430841299 1.01826853747e-15 2.33146835171e-15 -3.36029308314e-15 2.24820162487e-15 -4.32875070953e-15 0.0655817997402 -3.96344854863e-16 0.0536884113028 -4.93700570513e-17 3.46944695195e-17 5.83270856763e-16 -1.7694179455e-16 -6.70073218891e-16 -0.0280435834811 4.87101761017e-16 0.0164678732557 -6.6619318095e-16 -2.70616862252e-16 8.12193184864e-16 4.4408920985e-16 4.68698551247e-16 0.0107969924039 1.09133383633e-16 -0.00457816544093 4.15246079126e-17 -6.93889390391e-17 -5.07826174252e-17 -1.2490009027e-16 -1.64370872399e-16 -0.00344240070243 -9.50626261772e-19 -0.000365923444182 -2.01639986265e-16 1.07552855511e-16 -4.35200348492e-16 -1.73472347598e-17 -1.0983999019e-16 0.000312946627101 2.37049291011e-16 0.00115161933445 1.83298141639e-17 -8.32667268469e-17 1.85136492048e-17 9.71445146547e-17 3.13157441026e-17 0.00092240030281 -2.77823526412e-16 0.00147870700144 -2.96070440245e-18 1.11022302463e-16 -5.58841148593e-17 1.66533453694e-16 8.93076214443e-17 0.00121878529553 1.40904084507e-16 -0.00123592539328 -1.32071671868e-17 -5.55111512313e-17 1.89145870442e-16 -1.11022302463e-16 -1.25044478088e-16 0.00104102430683 7.89855608168e-17 -0.000787611456843 1.46590257928e-17 2.77555756156e-16 2.16339557277e-16 -2.22044604925e-16 -5.16699907454e-17 0.000677080780762 -3.00556611107e-17 -0.000348863493502 -8.57275173153e-18 1.11022302463e-16 9.3502733483e-17 0.0 -5.80706085079e-17 -0.000305495535985 1.79004102123e-17 1.34596686438e-05 -1.18614915893e-17 -7.97972798949e-17 8.60041526367e-18 -3.46944695195e-17 8.3110433436e-18 1.23897117346e-05 -7.96027261573e-18
30.6288359955       1.4155343564e-15 -4.89724402837e-15 -1.34017305917e-14 -0.949251489043 2.8758212697e-13 -2.479935109e-14 -2.63955524105e-14 1.13745958428e-14 5.71764857682e-15 -1.18523130705e-14 -7.66477176398e-15 -0.288431339323 3.42939473683e-14 -8.76398852158e-16 1.16573417586e-15 -3.81132342914e-16 1.30451205393e-15 2.84131989102e-16 3.04808883426e-15 0.116206378069 -1.24971545256e-16 8.80763970573e-16 1.56819002228e-15 4.53045346352e-16 3.05311331772e-16 -6.3236636366e-16 3.91049586359e-16 0.044240906903 5.30546333738e-16 -1.43471389199e-16 1.11022302463e-16 -2.82694954548e-16 -5.55111512313e-17 9.28174675096e-17 -6.20017021441e-16 0.0153793661749 -2.02349896168e-16 -1.97908647563e-16 4.99600361081e-16 -3.37373887912e-16 3.60822483003e-16 -2.56784801136e-16 3.18587329921e-16 -0.00373528333722 1.15076772483e-16 4.34002082226e-17 1.2490009027e-16 8.25104335545e-17 -1.66533453694e-16 1.59303033608e-16 1.29281691152e-16 0.000911135632403 6.24282960331e-18 8.45839982945e-17 1.38777878078e-16 -4.11760438894e-17 -2.77555756156e-17 7.38887340321e-17 1.22384484668e-16 -0.00243285577891 2.20472796599e-16 1.09507372762e-16 0.0 -1.90722603661e-16 0.0 5.52165716986e-18 -5.91941501346e-17 -0.00245939789765 -7.19313770869e-17 1.21772771898e-16 -1.38777878078e-17 7.44740030095e-17 -1.09287578987e-16 1.16869063385e-16 -6.70867332007e-17 0.00182648027018 8.785462252e-17 3.58733486617e-17 8.32667268469e-17 1.20692426936e-17 1.66533453694e-16 5.96712820986e-17 3.38812359738e-17 -0.00102370925433 -1.70487560923e-16 4.91494961249e-17 -5.55111512313e-17 -2.5608678653e-17 -5.55111512313e-17 7.22436394941e-17 4.78948986678e-17 0.000317694983774 -2.87376757283e-17 -8.74522940812e-17 1.73472347598e-17 -5.44169028265e-17 6.24500451352e-17 2.40383666903e-17 -1.38295468416e-17 -0.000181987971549
32.0193407698       3.28903571045e-15 5.41668378903e-13 0.537429469052 2.37493889757e-13 0.808207160764 7.02774573041e-14 2.84910983694e-13 4.98455707397e-15 1.55431223448e-15 -5.4589670169e-15 -0.123653739539 -1.91013600702e-14 -0.185404084906 -5.66701009246e-15 1.66533453694e-16 -1.61852313396e-15 3.17801340799e-15 -1.59969028113e-15 0.0544318674161 -2.00240865375e-15 0.0648200377975 1.20419246228e-16 8.881784197e-16 2.82390487182e-16 -5.82867087928e-16 -3.14325356314e-16 -0.0207744194055 6.77575312374e-16 0.0237901779462 2.76195413105e-16 8.881784197e-16 2.56345921996e-16 -8.32667268469e-16 4.83584023152e-16 0.00605801348567 -2.42858473384e-17 -0.00930787015413 -4.40761160627e-18 1.11022302463e-16 1.7666455225e-16 1.2490009027e-16 5.68480875439e-17 -0.000515094483621 -4.5662733777e-16 -0.00314108847607 -4.20232758171e-16 -4.16333634234e-17 1.06388681544e-16 2.60208521397e-18 6.27297971656e-17 -0.00125997567589 3.00493939817e-16 -0.000272778102962 4.12017721317e-17 6.93889390391e-17 -6.43031668623e-17 -1.38777878078e-16 5.29537268154e-16 0.00156413018324 -3.31466779633e-16 0.000907089868101 -1.78391818221e-16 -1.11022302463e-16 -8.63125589707e-17 -2.77555756156e-17 -6.09350900363e-17 0.00130194248819 1.57455260944e-17 -0.00116756826293 1.50013597251e-17 0.0 -3.91386457299e-17 -5.55111512313e-17 3.76166317605e-17 0.000842092936765 -1.0522404074e-17 -0.000983658931308 -4.98054286975e-17 0.0 7.36410289128e-17 1.38777878078e-17 2.68747066437e-17 0.000378444907085 4.32585761893e-18 -0.000641662886923 -5.41257991453e-17 2.77555756156e-16 1.17873801225e-16 -5.55111512313e-17 6.46838450503e-17 -1.98968757799e-05 -2.036928586e-16 0.000293090506505 -1.34376517985e-16 -5.55111512313e-17 -2.22556992561e-18 4.16333634234e-17 -3.68036494925e-17 -0.000198251370645 -7.96562109152e-18
35.563438383       -4.42701431069e-15 0.394240940739 -4.00379808434e-13 1.8302529909e-14 7.90984610619e-14 -0.868864666183 3.33275074205e-13 2.6364561748e-14 2.10942374679e-15 0.237097490492 -5.18817034464e-15 -1.84334729863e-15 -5.64500410883e-15 0.153912873136 1.73472347598e-16 -5.5939147574e-15 1.70696790036e-15 0.0729790719075 -2.7535857423e-16 -1.2011071355e-15 -9.25361150541e-16 -0.0569017892774 -1.94289029309e-16 -8.80873687134e-16 -3.88578058619e-16 0.02317005164 1.55399884327e-16 1.07817892075e-15 9.83886998272e-17 -0.0224583792477 3.88578058619e-16 4.90367375357e-16 -3.46944695195e-18 -0.00621705644326 -3.95845217802e-17 4.35827280042e-17 -4.30543792202e-16 0.00895753331858 -2.22044604925e-16 -3.95195458555e-16 -5.55111512313e-17 0.000476450922582 2.24928674356e-17 -3.3716344598e-16 -1.54457935339e-16 0.00301553627631 -6.93889390391e-18 8.84782252241e-18 2.77555756156e-17 -0.00131988002083 1.70906618695e-16 3.5711142195e-16 4.03896084719e-17 -0.000268566105523 -8.32667268469e-17 -6.06815944877e-17 1.11022302463e-16 0.00163201000733 4.40590081101e-17 -1.955644097e-16 -3.16834218094e-17 -0.000867885385249 -1.11022302463e-16 -1.17875836046e-16 -2.22044604925e-16 0.00135170804242 -3.40998817125e-17 -4.27892068703e-17 3.40103623607e-18 -0.00113221152216 -2.08166817117e-17 2.2704961104e-16 0.0 0.000865565267968 -1.29070066896e-18 -9.0700006964e-18 1.14941969005e-16 -0.000961708499688 1.11022302463e-16 -6.75013674814e-17 -5.55111512313e-17 -0.000385189835186 -1.10053151699e-16 9.29758961778e-17 6.17516847009e-17 0.000628839214912 -5.55111512313e-17 -1.04836350859e-16 1.66533453694e-16 -1.93024722921e-05 -4.79379308397e-17 5.77748487098e-17 1.32967473809e-17 -0.000287127446076 5.55111512313e-17 1.73187031011e-18 -2.77555756156e-17 0.000202629182664 6.46529705278e-18 -1.87070867209e-17
39.7469329828       0.29270558278 -2.21228849809e-15 -4.44726255765e-15 2.11000799023e-14 3.03518642923e-13 -3.31090276123e-13 -0.850810041148 -4.13259229909e-14 -0.402347407489 -3.53486694934e-15 1.53188195912e-16 2.87671651908e-15 2.86572541006e-15 -8.71304140096e-16 0.121098271576 -2.20050882386e-15 -0.0998294128628 -8.86846195025e-16 2.96590241789e-16 -3.70967155478e-17 -7.59171633133e-16 7.45488475281e-17 0.0512077668209 2.55970826707e-17 -0.0268671655629 -5.62042077361e-17 7.91989249749e-17 6.5171035337e-18 -1.77935433159e-17 4.83586987896e-18 0.0213098452307 -8.04077297271e-17 -0.00634205746854 -7.51992545663e-17 -7.32375494995e-17 -1.45006439867e-17 -1.43260198916e-16 -3.61542572095e-17 0.00857571435311 3.43048267624e-16 0.000370903026262 -2.73074417228e-17 -2.43081776049e-17 -2.64071856792e-17 1.19350152066e-17 -1.45261824041e-16 0.00289395411238 6.14270732576e-17 -0.00139113940981 -3.71642682003e-17 7.28687547993e-18 1.40381262469e-18 -3.69592835692e-17 1.37374900383e-18 0.000270383866463 2.32901181106e-17 0.0016990662602 8.16682931377e-18 -1.23426433951e-16 -2.24704999944e-17 -4.15004883329e-17 -8.65852638493e-17 0.000831660829907 -3.12787072811e-17 0.00140494841124 -2.01991624231e-17 -1.75287355847e-17 -1.99456655962e-17 -5.68405068568e-17 -2.25506658806e-17 0.00110110815647 -7.85835053784e-17 -0.000892311187248 -5.07839734067e-17 -7.22602043214e-17 -5.11671668361e-18 6.33249308913e-18 -3.90485092945e-17 0.00094080027494 -9.63125372642e-17 -0.000392072477924 -3.00409752324e-17 -1.6296629978e-17 -7.46706197071e-17 -2.73611800973e-17 -9.80096545164e-17 0.000615710089304 -4.89761798658e-17 -1.77986442561e-05 2.55795886114e-17 -4.20623605277e-17 -1.40393636841e-17 1.2986461604e-17 2.72337488316e-17 0.000281330300758 -3.17195959439e-17 0.000207259294571 1.65033003876e-17 1.40300520759e-19 5.15168618793e-19
41.8874526606       2.22044604925e-15 -5.4813987914e-15 8.4401012671e-15 1.28897740022e-14 -9.23584967965e-15 2.9515319948e-14 -4.92939022934e-14 0.999026442788 4.05231403988e-15 8.51386162604e-15 -7.80010769273e-16 -3.65592533082e-15 7.78293217606e-15 -1.72944149924e-15 2.17881268583e-15 0.0365895670098 -4.4408920985e-16 -3.48459546396e-15 -2.91718471225e-15 -1.19569335991e-16 8.96415759752e-16 1.24181342272e-15 -3.33066907388e-16 -0.0194822203039 -1.52655665886e-16 -4.51932137068e-16 -1.5614004599e-16 -3.5140659522e-16 -1.09606799555e-15 6.03817794531e-16 4.16333634234e-16 0.0121654798989 2.49800180541e-16 -5.89332131234e-16 -3.76485201686e-16 2.02368036188e-16 6.71786342179e-16 2.79252592194e-16 -4.4408920985e-16 0.0075174104637 -5.55111512313e-17 -3.09540379992e-16 1.10797947385e-16 -5.25665138722e-17 -2.0998471454e-16 7.5360945653e-16 1.73472347598e-18 -0.00424264625187 -1.89084858881e-16 -3.67695440629e-16 -5.76376584485e-17 -1.81453534996e-16 -3.15961888628e-17 1.58738026099e-16 2.77555756156e-17 -0.00201454107126 1.11022302463e-16 3.54788307745e-16 -2.84100496265e-17 3.67115157029e-16 -9.20848314397e-17 2.68712721153e-16 0.0 0.000622508651227 5.55111512313e-17 9.76566999287e-17 7.05063218951e-17 -1.06341461405e-16 -1.38306960205e-17 -1.38413525177e-16 1.66533453694e-16 -0.000154694400185 0.0 1.88778049321e-17 9.24964938188e-17 1.35419381051e-16 -1.22397049226e-16 2.72283923816e-17 -1.94289029309e-16 -0.000507637396313 -6.93889390391e-17 -7.36717100091e-17 1.86156590566e-17 -2.38813863408e-17 1.13518067687e-17 1.7534647567e-17 1.66533453694e-16 -0.000580834359939 -2.77555756156e-17 -2.29483045308e-17 3.87370919891e-17 -6.15500793829e-17 -4.20228228682e-17 -5.18683040956e-17 -5.55111512313e-17 0.000487845004258 1.11022302463e-16 3.81444307352e-17 3.54192269659e-18 -1.09128673963e-17
71.367796909       -0.163817311211 -3.07667154054e-15 -3.94373326162e-15 1.82561417704e-14 1.7317993814e-13 -1.87083222379e-13 -0.486493572309 -2.6551995263e-14 0.840029187649 -5.73041003275e-15 -3.88393452545e-16 7.09244831425e-16 2.39146490108e-15 -2.27933878837e-15 -0.0916692080887 -3.85727661982e-15 0.137050554457 -1.59288237805e-15 3.74721693483e-18 -1.30118942621e-16 -6.9428555245e-16 1.09796590154e-16 -0.032039128289 3.84327495557e-17 0.0459999996213 2.37486769491e-17 1.75094765098e-16 7.96860094371e-17 7.80442371334e-17 8.19936579038e-17 -0.00919863490662 -7.659998046e-17 0.0185555410237 -2.41640482535e-17 -7.60374630227e-18 -3.89903901155e-18 5.13298091913e-17 7.02847777012e-18 -0.000933351186475 -5.69360346862e-17 -0.00781250554555 8.87409762635e-17 6.48510944987e-17 3.6605122985e-17 1.99701246437e-17 -3.49303351261e-17 0.00152932584996 1.49761435304e-16 -0.00269303047276 2.03344504582e-17 -7.97252222541e-19 4.33921633557e-18 3.7420991096e-17 1.31438852471e-16 0.00185690721387 1.54661664165e-17 0.0002070735379 9.28775919372e-18 7.14227638767e-17 1.97888189561e-17 1.31939034989e-17 5.37891208259e-17 -0.00149101366435 1.51028400514e-17 -0.000818425593082 2.94595602284e-18 7.26658248104e-18 1.42684083429e-17 1.3773985649e-17 8.43830018132e-18 -0.000948309464246 2.94803554486e-17 0.00104851981279 1.71448731605e-17 5.18599824824e-17 4.49537596108e-18 -5.92872294087e-18 2.09332542378e-17 -0.000426612945799 2.76333809396e-17 0.000893439364138 5.18094242942e-17 1.91593151094e-17 5.23863676623e-17 1.93144861198e-17 4.26844240776e-17 -2.56492075119e-05 2.30632976878e-17 0.000590094354297 1.85862836006e-18 3.48861445669e-17 1.779288085e-17 9.71015776634e-18 9.28153029616e-18 0.000217069141692 4.97492596877e-20 0.000270545382135 -3.24464321415e-17 -2.72918060695e-18 2.0112983666e-18
79.2987590885       -1.25593979661e-15 -0.114103480896 1.26398641766e-13 1.53111908955e-14 1.99549923975e-14 -0.343467052586 1.38861144805e-13 1.62024907862e-14 -3.85802501057e-15 -0.906627189221 1.38143116466e-14 1.88858878853e-14 1.20695043437e-14 -0.169923978564 -3.44169137634e-15 1.17435202906e-14 -8.32667268469e-16 -0.119239180476 -4.44563564775e-15 2.14161705725e-15 2.06822503733e-15 0.0404826659271 1.45022882592e-15 -4.13835470826e-16 3.05311331772e-16 -0.0426530422761 8.06425225871e-16 -7.85118207664e-16 -5.30126968773e-16 0.00975055051705 -1.66533453694e-16 -1.32511701043e-16 2.77555756156e-16 0.0177772150149 -1.22678235665e-16 -1.00741034244e-15 -2.25572438192e-16 -0.000773457811489 -2.22044604925e-16 4.67115064024e-16 0.0 -0.00749960813257 -2.34716542261e-16 2.13625260857e-16 2.00405463791e-16 0.0016434083208 1.94289029309e-16 3.0242409639e-18 2.77555756156e-17 -0.00259574709808 -2.74366504668e-16 -2.1334554488e-16 5.83610015255e-17 -0.00194007702891 2.49800180541e-16 5.18596818662e-16 2.08166817117e-16 0.000213418962988 9.16928835636e-17 4.22923218816e-17 7.06205193288e-17 0.00155414192063 2.22044604925e-16 6.30379626823e-17 -2.77555756156e-16 -0.000787967138841 -1.14170666142e-16 2.55784303632e-17 6.77618561828e-17 0.000981784622547 -8.32667268469e-17 1.1586683031e-16 -1.11022302463e-16 -0.00102304293684 -1.00337160643e-16 2.05385296052e-16 4.86942286158e-17 0.000435696804196 4.85722573274e-17 1.18850798043e-16 8.32667268469e-17 0.000875131873225 -3.06664871934e-17 9.19685743272e-17 -3.86960152155e-17 -2.35114472872e-05 2.77555756156e-17 -6.77556758806e-17 2.77555756156e-17 0.000578080318863 4.64294982684e-17 8.84568649851e-17 1.31243852607e-18 -0.000222694688824 3.81639164715e-17 -1.30998848414e-17 0.0 0.000265341679013 -1.45943243335e-17 3.98253321237e-17
