Eigenval      Eigenvec
7.86166660231       -0.9457772278 8.00302147847e-14 2.13482432482e-15 6.74425848411e-15 -3.56955998373e-14 -1.93489528679e-14 3.83878398003e-15 6.04355314914e-17 3.58323704939e-15 9.69345460681e-16 1.07777430716e-14 7.28322819631e-15 -0.104317567217 -2.2014632736e-14 -0.275349708694 -7.43119884306e-15 -9.34712909878e-15 3.55173152686e-15 2.81499686553e-16 8.69511222411e-16 1.90832115501e-16 3.12131518636e-16 2.58530298297e-16 1.92973828464e-16 1.42192099368e-15 5.2350589192e-16 0.0611559943432 -7.12146852179e-16 -0.110195692266 1.48514935799e-15 1.35160550959e-15 1.53588117349e-16 6.15843121512e-17 3.73524864841e-16 -2.30308907729e-17 1.81787346851e-16 2.95291729229e-16 1.68297781962e-17 -7.97185008039e-16 3.4357954956e-15 -0.0354297192917 -6.76873793436e-17 -0.0359048014589 -4.68402368651e-18 -1.71074707647e-16 1.81958046219e-16 1.07453122172e-16 9.76741127463e-17 2.49398664611e-17 -4.19262922465e-17 -9.85643989478e-18 -4.54009559987e-17 1.25560574556e-16 1.0123033262e-17 -0.0143863576329 1.40279157341e-17 0.0116878928877 1.62873634552e-18 1.80029647874e-16 -3.03088480044e-17 -7.679071411e-17 7.28528128138e-18 4.01860184783e-17 4.51712234906e-17 9.22636867878e-18 -5.54467632636e-17 5.68693056263e-17 1.50004487902e-17 0.00432068690398 3.24527611739e-17 -0.00365028939908 4.64532637071e-17 -2.14412755614e-17 -5.21971729198e-18 1.25949109099e-17 2.08144716691e-17 -3.34303258391e-18 2.58121433713e-18 -7.34217855571e-18 2.10888191528e-17 2.71521222351e-18 9.72131807902e-18 0.000303868308891 2.87560131487e-17 -0.00028632011742 5.10106722922e-17 -1.59699703074e-18 3.79813926685e-17 -1.90122940215e-17 2.37402519796e-17 -8.23541071041e-18 9.51713257174e-18 -2.9466313361e-17 1.79167068109e-17 -2.02336151198e-17 -6.35147489783e-18 -0.00111538068748 2.06732252898e-17 -0.00112560587794 3.96479086811e-18
8.18062282495       -7.91033905045e-14 -0.937586343402 2.04384610486e-14 7.77849881118e-14 -1.59138702286e-13 -6.17489261606e-14 8.43267216288e-15 -2.19414008841e-15 5.18653985743e-15 -1.34405117468e-14 -2.36869206189e-14 0.197481587629 1.54876111935e-14 -2.03926318376e-15 5.16253706451e-15 -0.24880463103 4.90442853911e-15 4.55915366773e-16 1.05873150206e-15 -5.53365938817e-16 -9.81587219637e-17 7.7076518843e-16 -2.00689270855e-16 -8.35085399724e-16 -1.09931727147e-15 -0.0895516682231 3.33066907388e-16 4.76482309977e-16 6.66133814775e-16 0.094838053629 -1.09811789869e-15 2.25655616819e-16 -2.68311332331e-18 1.23318441951e-16 2.69087874998e-16 3.63513727767e-16 3.33670754094e-16 -2.16006118623e-16 -2.68361019834e-16 0.0391985911681 3.94129173742e-15 4.40558627525e-16 -3.33066907388e-16 0.0331006053955 7.02530942813e-18 -2.20310085243e-16 1.80436594243e-16 -1.08005476112e-17 -1.22282074742e-17 8.57090384378e-17 -1.5850389271e-16 2.46436906688e-16 -3.7323610856e-17 -0.0145620316469 -8.32667268469e-17 -1.17282423623e-16 2.77555756156e-17 0.0116747493386 1.69678469751e-16 1.28986462419e-16 1.77423460794e-16 -1.00242087232e-16 -4.10453266045e-17 -1.52458724789e-17 2.56479617183e-17 -9.10649981307e-18 -2.14611529031e-17 -0.0043336552432 -2.08166817117e-16 1.03823054175e-16 8.32667268469e-17 -0.00365534837263 1.44529879603e-16 1.28307348472e-16 -1.39822954105e-16 -1.85686355064e-16 3.03964775261e-16 5.91350955367e-17 1.47136266283e-16 -2.27935706924e-16 -1.90346655382e-18 0.000309041499336 1.5959455979e-16 2.07695465806e-17 -1.56125112838e-17 -0.000280185063544 2.99644934214e-17 -3.9750953086e-17 1.91430739074e-16 1.24522111961e-16 6.06726224512e-17 2.37378496624e-17 5.65872071209e-17 1.26573913685e-16 9.52814212541e-17 0.00115397334419 7.6327832943e-17 2.81919661627e-16 -1.94289029309e-16 0.0010904700297
8.67274561058       -2.60902410787e-15 -2.19942777765e-14 -0.921981856428 1.47710922171e-14 6.91293725647e-14 -2.82332670468e-16 1.17158884957e-14 -4.6887614204e-16 -1.36553515531e-14 -2.16263351331e-14 0.283263978225 2.41838294478e-14 3.4874880761e-14 2.64808487763e-15 6.82787160144e-15 -4.74361697757e-15 -0.217714908475 3.51730136573e-15 7.10518086666e-16 2.8688831068e-15 -3.68389224986e-16 -3.18480349178e-15 -1.45301900933e-15 -8.42685454162e-16 0.109714574944 -1.336383996e-15 -1.05471187339e-15 1.68095341864e-16 1.94289029309e-15 1.12226760811e-15 0.0842139501584 -3.0654905034e-18 8.26215521413e-16 -2.41726264751e-16 2.76711545558e-17 -1.09219068875e-16 -2.04651611028e-16 1.67348054591e-16 -0.0426683749164 -1.65479427322e-16 1.49880108324e-15 -2.26763709934e-16 1.11022302463e-16 -4.34777308984e-16 -0.0311715757659 -2.1635579921e-16 -2.44365170791e-16 2.30045064697e-16 -7.60891236733e-17 -1.15046644452e-16 2.31770035228e-16 -9.72673870559e-17 -0.0150488340034 -2.55478833887e-20 -1.66533453694e-16 4.88632198086e-17 5.55111512313e-17 1.07130187692e-18 0.0113781614027 -1.47258104397e-16 1.37186404685e-17 -2.17254505256e-16 -8.62293316306e-17 -1.171786367e-17 1.490501629e-17 5.42680319557e-17 -0.00441317765102 -2.35081021505e-18 -5.55111512313e-17 1.86039234698e-16 5.55111512313e-17 -3.68800359228e-17 -0.00356045281856 1.57265626509e-16 -1.24212109851e-16 1.10128263864e-16 -1.91955548149e-17 6.70576373984e-17 -3.77139634651e-18 -3.45881893263e-17 -0.000311392310649 3.13966836654e-17 -5.55111512313e-17 1.10723259555e-16 -7.6327832943e-17 -4.2511296516e-17 -0.000230968085369 4.27273388017e-18 -1.01769348028e-17 6.12170138788e-17 1.58834442671e-17 2.35050513913e-18 -6.92231684434e-20 -4.47696703527e-17 0.00119404354679 -5.03707326572e-17 1.66533453694e-16 4.27755826589e-17 -1.66533453694e-16 2.64897431573e-17
9.26952938942       -6.61970478433e-15 -7.32687286319e-14 -1.45398517771e-14 -0.895699506678 1.69150131774e-13 2.17970570359e-13 -2.33575142643e-15 -5.98850386923e-15 1.40496876612e-14 0.370649197354 2.59487764523e-14 2.65074693444e-14 8.03523914072e-15 -4.70528159388e-15 -3.33066907388e-15 -4.40604201173e-15 -5.4756278827e-15 -0.185062115877 3.54142287322e-16 -4.74503888938e-15 -1.94252740805e-15 2.88408683235e-15 -2.48296705678e-15 0.129958012931 1.75368758972e-15 3.67397136728e-16 -2.91433543964e-16 -1.36540061802e-15 -1.2490009027e-16 4.24926775329e-16 2.68169841221e-16 0.0758116961997 1.58456510571e-16 1.48403543045e-16 -4.22167413029e-16 -3.31267923273e-16 1.52757366284e-16 0.0466703859465 4.52700880113e-17 3.31928477798e-16 3.60822483003e-16 -6.01980584447e-16 2.22044604925e-16 -2.8892599374e-16 7.73556205462e-16 -0.0296251825296 3.37824972732e-16 9.93276403985e-17 1.4096370136e-16 2.79220523771e-16 1.51271328999e-16 -0.0156397829845 -2.54418095503e-16 4.44315425067e-17 0.0 -5.01942461466e-17 0.0 -1.40942879621e-16 -1.33585317171e-17 0.0110786239586 -3.51086638149e-17 -1.03395918829e-16 -2.46704131595e-16 2.3993215894e-16 -2.32429893798e-16 -0.00449576686071 -1.03263055859e-16 3.62506149375e-17 -1.38777878078e-17 1.03302680028e-16 1.5959455979e-16 1.12910785051e-16 1.2193494899e-16 -0.00348065597123 -1.06408852594e-16 7.31195838112e-17 -2.48837421088e-17 6.6104486337e-17 3.3578485295e-17 0.000312664848742 1.74309728505e-16 -1.47434429868e-17 -1.04083408559e-17 8.71848417918e-17 -5.55111512313e-17 -1.33238532191e-17 5.88758764933e-19 0.000226533163504 1.08777290912e-17 5.25458830911e-17 6.01848429092e-18 -3.33574260814e-17 -3.38168377217e-17 -0.00122067702256 1.40557007565e-18 -4.25317508473e-17 -5.55111512313e-17 4.17651565981e-17 0.0 1.20084024094e-17
9.86537799335       3.17940118677e-14 1.47019056207e-13 -6.43850954444e-14 -1.62164488521e-13 -0.853766766275 -2.788378748e-13 -3.05935891894e-14 -2.76075017595e-14 0.465914445531 -1.96581553761e-14 2.20155225328e-14 -2.70015082801e-16 1.58206781009e-14 -1.87693117255e-15 1.27675647832e-15 2.39213719723e-15 -4.78953590779e-16 -5.63602743144e-16 -0.14765173287 2.29857273809e-15 -9.17837808501e-16 2.72524587258e-15 0.15387721149 3.12875197774e-15 1.63193865509e-15 -7.96189552454e-16 2.28983498829e-16 5.84773215383e-16 4.4408920985e-16 4.03995154051e-16 -1.25826331419e-15 1.13494003559e-15 0.0678619635628 7.75818557041e-16 -2.16411205546e-16 4.62221454709e-16 0.0520004188802 4.61042509626e-16 4.08622124558e-16 5.34600664685e-17 2.22044604925e-16 1.07010535924e-16 -3.33066907388e-16 -2.94344092095e-16 -1.83552912258e-17 -8.49996079635e-17 -0.0283195855874 1.61970310196e-17 -1.20489133056e-16 -1.71251849007e-16 -0.0162773256085 1.9323029281e-16 -1.0206135377e-16 -1.54282411965e-18 2.63677968348e-16 7.45989149154e-17 1.66533453694e-16 9.58129252066e-17 1.8249099419e-16 3.64139811251e-17 0.0108047538272 -1.29514287938e-16 -8.43744078178e-17 8.67163361897e-17 -0.00453575019693 -7.34136392081e-17 7.71343168658e-17 -2.99181366928e-17 -1.11022302463e-16 4.4239360877e-17 0.0 -1.45579922402e-17 -2.02910051326e-16 -2.26727261361e-16 -0.00339857727515 1.39783845062e-16 3.2297981876e-17 -6.43459334121e-17 0.000305379961751 2.33151812426e-17 -6.78776948157e-17 2.12860997714e-17 -1.66533453694e-16 1.03651961953e-16 5.55111512313e-17 7.65075932379e-17 3.38978567713e-17 -4.41143383371e-17 0.000223684932054 2.04841272141e-16 -1.73964510953e-16 1.172434357e-16 -0.00124841553601 9.098461493e-17 8.27950466255e-17 2.14157591346e-16 -1.11022302463e-16 -1.1404349165e-16 1.11022302463e-16 -7.10187766177e-17
10.3185926336       1.487698853e-14 5.28437961719e-14 -4.40957554577e-16 -1.91104170306e-13 2.68477656122e-13 -0.79103060294 -1.96678261073e-14 0.569000669722 5.02358010821e-14 1.26172485468e-14 -1.14122696582e-15 7.71279481805e-15 8.65973959208e-15 3.2910132698e-15 1.38777878078e-15 1.52951214689e-16 -2.45655288513e-15 2.77946237679e-15 -8.69128370344e-16 -0.0953605937409 -1.058671061e-14 0.182438923559 -1.8943515814e-15 -3.92866356108e-15 3.02741125368e-15 1.07797487989e-15 1.55431223448e-15 -6.15346016857e-16 6.10622663544e-16 3.55915278422e-17 -4.61740736644e-16 -5.78117928262e-17 -1.78688896041e-16 0.0567464403256 5.16839255443e-16 0.0611391964583 -5.72056341587e-16 -7.06722374505e-17 6.01979121204e-16 -4.07827485489e-16 1.38777878078e-17 -1.99575709188e-18 -1.52655665886e-16 3.2556868855e-16 -9.22181724625e-17 3.34820649567e-16 4.02864211437e-16 -0.0273100832047 2.44091972845e-16 -0.0167976773276 1.13722882285e-16 -2.19993175903e-16 -5.71577968827e-17 1.46298697988e-16 1.11022302463e-16 -2.73099125343e-17 -1.11022302463e-16 2.23265541324e-16 1.67823191012e-17 -5.90389949714e-17 1.16848731975e-16 0.0106467918444 -1.65458390215e-16 -0.00435085219237 1.57445159824e-16 -1.4338842529e-16 4.0792748482e-17 1.60766778641e-17 5.55111512313e-17 -8.26145490953e-17 1.66533453694e-16 6.3304808839e-17 -6.34142520544e-17 -1.07024686061e-16 1.2422046511e-17 -0.00331990148272 -1.56162351035e-17 0.000264257152804 1.88225234924e-17 -6.28700019092e-17 2.54190515621e-16 9.07918562257e-17 1.66533453694e-16 -7.03125029927e-17 0.0 5.33979014696e-17 -7.1346555018e-17 9.80649426417e-17 7.75293199625e-18 -0.000227189051866 3.93063107609e-17 0.00127658694339 9.55938629373e-18 8.15517312466e-17 1.64169112658e-17 1.36634390515e-16 -5.55111512313e-17 -8.95971529587e-17 1.66533453694e-16 -3.92710148704e-17
30.6544508481       1.22818422099e-15 7.39519999954e-15 4.07913398876e-15 1.62950811586e-15 7.20618286763e-16 1.56606923838e-15 0.94914104701 3.4517753077e-14 6.38715530522e-14 1.05991013603e-14 -2.54725862616e-14 -5.58451727529e-15 2.11358708313e-14 6.94892695878e-15 1.16573417586e-15 8.24739873735e-16 4.0454505023e-16 3.56840879194e-15 1.44224077296e-15 -1.72434411099e-15 -0.288787731266 -1.53326594071e-14 -6.61974395366e-16 -2.23445082804e-15 -2.09847660836e-15 -1.1631118839e-15 5.27355936697e-16 -6.64335271307e-17 -6.66133814775e-16 7.5444054841e-16 3.24854654878e-16 9.42648545894e-18 -5.47908642705e-16 3.11787724934e-16 0.11632774297 -8.51551506028e-16 1.73066888613e-17 -3.56782261489e-16 1.80142432031e-16 5.08165204728e-16 1.66533453694e-16 3.57364991543e-16 -1.66533453694e-16 5.03547681602e-17 -1.37929840146e-16 1.7879929068e-16 2.00862679515e-16 3.79449613156e-16 0.0441948657317 1.58756683022e-16 -3.71664747396e-16 -2.0841632848e-16 3.79303202745e-16 -1.06930010204e-16 1.11022302463e-16 -1.83398198936e-16 2.25514051877e-17 -2.07526920195e-16 3.2120210935e-17 -1.8308858595e-17 7.59677147592e-17 -8.46887339877e-17 0.0152768206208 -2.56578272025e-16 -2.98163558747e-16 -1.75840630268e-16 8.60763888475e-18 2.76851996656e-17 1.11022302463e-16 2.48105913814e-16 -1.66533453694e-16 1.17341846472e-16 8.07591975159e-19 -3.42866851817e-16 -3.74854820822e-17 1.32781961098e-16 -0.00360280799703 -5.0068367801e-17 1.34667760455e-16 -1.6511966638e-16 -6.45775233719e-17 5.71323316222e-18 -2.77555756156e-17 -1.34029916365e-16 1.11022302463e-16 -4.03635022379e-17 4.27152990914e-17 9.90445025976e-17 1.03314887764e-16 1.17637063669e-16 0.00110803254818 5.68822656291e-17 4.59341227077e-17 6.08917165728e-17 4.26870069784e-17 1.73105298775e-16 1.11022302463e-16 -3.01715492693e-17 -1.11022302463e-16 -1.48722404196e-17
31.1215481996       -1.18169363184e-14 -4.05403692326e-14 -1.20909467272e-15 1.51810799902e-13 -1.94339931831e-13 0.609983287689 -2.9122659625e-14 0.758369850495 5.54298319013e-14 2.094114972e-14 -1.80524412096e-15 6.96795560605e-15 -6.13398221105e-15 5.77341586308e-15 2.22044604925e-16 1.07162394583e-15 -1.8800238627e-15 2.88051532427e-15 1.93915066201e-15 -0.0711768484608 -1.21412574287e-14 0.199163558552 -1.33857241429e-15 -3.66033279808e-15 2.23794180538e-15 7.63443573881e-16 7.77156117238e-16 5.04725060578e-16 7.21644966006e-16 8.62640339374e-16 -1.28337099268e-16 -1.01496222837e-15 1.17071559768e-16 0.0438041740806 4.18888687295e-16 0.0708162510342 -4.70413202815e-16 -2.67049373356e-16 3.58139750949e-16 1.59866526629e-16 0.0 -1.56722631021e-16 0.0 -1.57962768044e-16 3.42732967649e-18 3.03339254669e-16 -8.60329400659e-17 -0.0201058362195 2.76165238363e-17 -0.0242730755328 4.19321730632e-16 2.8522729141e-18 -1.48715054012e-16 -4.48130184359e-17 -1.11022302463e-16 2.63507995924e-16 -5.55111512313e-17 1.65246409502e-16 -5.2712393653e-17 -8.07703837419e-17 1.24829963913e-17 0.00613042318839 -1.53805558713e-16 -0.00930717726086 -2.5665021447e-16 2.15055908586e-18 -1.24682102091e-16 1.52300033639e-16 9.71445146547e-17 -9.47015977107e-17 1.11022302463e-16 -7.10425010795e-17 1.17779207388e-16 5.54559511283e-17 -7.19869419356e-17 -0.000476289149275 -8.43584295274e-18 0.00313677013892 -8.40875989548e-18 9.38531214342e-17 -2.02483501452e-16 -4.62147645528e-17 8.32667268469e-17 1.30238095613e-16 1.66533453694e-16 -9.80333834395e-17 2.77937774735e-17 7.76001502157e-17 4.44803704206e-17 0.00134697088252 -4.91939377101e-17 -0.000178097195985 -1.46663057349e-17 -7.73626446117e-17 -6.13995401255e-17 -5.06208199588e-17 0.0 5.92152547038e-17 2.77555756156e-17 1.65644294895e-17
32.4444811513       -1.63133395681e-14 -8.13758290312e-14 3.48151559731e-14 9.2000036815e-14 0.514628092501 1.76027891055e-13 -5.57605155806e-14 -6.98714577634e-14 0.82127809415 -4.42118001201e-14 2.83753248041e-14 6.11970640354e-15 -1.94289029309e-15 -8.36448258364e-15 3.92047505571e-16 -1.13421979077e-15 -5.84102911904e-16 -2.1757503954e-16 -0.139637635571 1.31166976793e-15 -1.67940049355e-15 1.59462655889e-15 0.180917671294 3.74964013971e-15 1.71018395945e-15 3.26496877421e-17 -8.881784197e-16 8.47723248562e-16 7.07767178199e-16 3.17901868719e-16 -8.01919039861e-16 3.88552465312e-16 0.0572275047248 6.074675185e-16 -4.95949434252e-16 4.58643327406e-16 0.0634396037477 4.56507927594e-16 4.52900669317e-16 -3.78825788991e-17 1.11022302463e-16 2.04647232719e-16 -3.88578058619e-16 -2.49892349481e-16 -2.28187547884e-17 -3.81342134981e-16 -0.0210236096781 -1.58157122257e-16 -1.88306405339e-16 -1.56959588785e-16 -0.0235826495071 -2.10724671857e-16 1.77572087184e-16 9.33890310335e-17 2.22044604925e-16 -6.87690481793e-17 1.38777878078e-17 1.36785847838e-16 -1.47788830488e-16 1.50224004727e-17 0.00599503619023 6.901775421e-17 -7.28122686661e-17 -4.17191951531e-17 -0.00922862428572 -5.53826900105e-17 1.48085482389e-17 -4.72947816994e-17 -1.66533453694e-16 7.66429601026e-17 -7.97972798949e-17 -5.37841527892e-17 -1.13785868774e-16 -2.00594767862e-17 -0.000428253354916 -3.60819644175e-18 9.53247694205e-17 1.08272790868e-16 0.00306757422219 -3.15355741618e-17 -9.01417279871e-17 -3.54045638733e-17 -1.11022302463e-16 -2.13225088816e-16 3.33066907388e-16 -4.89105753158e-17 7.39276622071e-17 -7.40698130375e-17 -0.00138085373991 -7.5854529048e-18 2.06430627963e-17 1.18113869615e-16 0.000182064295198 -1.57234994184e-16 -3.69281511668e-17 8.35309622202e-17 -8.32667268469e-17 4.60609312448e-17 0.0 -3.64309482279e-18
34.4256074076       2.1233015346e-15 3.44330572117e-14 3.91668880505e-15 0.430924210158 -7.62119032903e-14 -1.07530470821e-13 -9.9411399813e-15 -2.2834091956e-14 4.5699505743e-14 0.85880436903 5.32202358756e-14 4.90020599254e-14 1.62092561595e-14 -1.25406855111e-14 -2.60902410787e-15 -3.56316020259e-15 -5.71703877532e-15 -0.202741713509 2.3080367159e-15 -2.99198567426e-15 -1.8542822877e-15 4.2937370287e-15 -1.66095818421e-15 0.162726381286 2.71463267089e-15 -1.94218491533e-15 -3.88578058619e-16 -1.49941274312e-15 3.33066907388e-16 -2.30071159988e-16 -2.18936754446e-17 0.0675500758634 -9.66091828046e-17 5.12498603704e-16 -6.41054747097e-16 3.61840982275e-16 -1.60598367227e-16 0.0588437742499 1.38611154695e-16 2.03797577992e-17 1.38777878078e-16 3.90837616404e-16 -3.88578058619e-16 -5.35692959961e-16 1.01722316118e-16 -0.0223484188662 2.54605844818e-16 -1.9567545152e-16 2.27110749901e-16 1.68736268268e-16 1.37013582952e-16 -0.0228155206791 -5.74278764278e-17 9.8078651282e-17 5.55111512313e-17 4.36878624369e-17 1.11022302463e-16 2.37734669225e-17 -4.24898300824e-17 0.00608318375791 -9.93997255072e-17 1.38375486333e-16 1.05077140284e-16 1.75836158642e-17 2.10884965794e-16 -0.00902827874318 -1.33377746639e-16 -1.07504386434e-16 -1.11022302463e-16 1.59795233528e-16 0.0 -5.47939461074e-18 1.66488350869e-17 -0.000405992696771 3.69569001672e-17 1.13685813812e-17 -7.09250502057e-17 -2.71582410697e-18 -8.89216758039e-17 0.00299634553462 -8.4915316359e-17 1.00133202534e-16 1.87350135405e-16 1.96171870402e-17 1.66533453694e-16 -1.36389759119e-17 -9.99138893721e-17 -0.00141799853989 4.9821862173e-17 7.73122570999e-17 1.55167309991e-17 -1.08764281833e-16 -1.79170126819e-17 0.000179907279775 -2.05250554457e-17 -4.64554569423e-17 -1.38777878078e-17 -3.63965830989e-17 -3.46944695195e-18 -1.66382641258e-17
